speed	time
0	"2016-04-15 12:38:22,581"
0	"2016-04-15 12:38:23,547"
0	"2016-04-15 12:38:24,564"
0	"2016-04-15 12:38:25,559"
0	"2016-04-15 12:38:26,572"
0	"2016-04-15 12:38:27,559"
0	"2016-04-15 12:38:28,572"
0	"2016-04-15 12:38:29,572"
0	"2016-04-15 12:38:30,564"
0	"2016-04-15 12:38:31,596"
0	"2016-04-15 12:38:32,605"
0	"2016-04-15 12:38:33,601"
0	"2016-04-15 12:38:34,586"
0	"2016-04-15 12:38:35,572"
0	"2016-04-15 12:38:36,564"
0	"2016-04-15 12:38:37,572"
0	"2016-04-15 12:38:38,577"
0	"2016-04-15 12:38:39,568"
0	"2016-04-15 12:38:40,566"
0	"2016-04-15 12:38:41,607"
0	"2016-04-15 12:38:42,596"
0	"2016-04-15 12:38:43,603"
0	"2016-04-15 12:38:44,614"
0	"2016-04-15 12:38:45,641"
0	"2016-04-15 12:38:46,637"
0	"2016-04-15 12:38:47,602"
0	"2016-04-15 12:38:48,614"
0	"2016-04-15 12:38:49,608"
0	"2016-04-15 12:38:50,630"
1	"2016-04-15 12:38:51,604"
5	"2016-04-15 12:38:52,611"
10	"2016-04-15 12:38:53,637"
15	"2016-04-15 12:38:54,619"
18	"2016-04-15 12:38:55,614"
21	"2016-04-15 12:38:56,619"
23	"2016-04-15 12:38:57,619"
26	"2016-04-15 12:38:58,630"
28	"2016-04-15 12:38:59,624"
29	"2016-04-15 12:39:00,622"
30	"2016-04-15 12:39:01,608"
29	"2016-04-15 12:39:02,598"
30	"2016-04-15 12:39:03,615"
31	"2016-04-15 12:39:04,657"
32	"2016-04-15 12:39:05,633"
34	"2016-04-15 12:39:06,654"
35	"2016-04-15 12:39:07,639"
35	"2016-04-15 12:39:08,667"
34	"2016-04-15 12:39:09,637"
35	"2016-04-15 12:39:10,634"
35	"2016-04-15 12:39:11,643"
35	"2016-04-15 12:39:12,652"
36	"2016-04-15 12:39:13,633"
35	"2016-04-15 12:39:14,643"
34	"2016-04-15 12:39:15,655"
34	"2016-04-15 12:39:16,658"
33	"2016-04-15 12:39:17,633"
32	"2016-04-15 12:39:18,639"
31	"2016-04-15 12:39:19,650"
30	"2016-04-15 12:39:20,644"
29	"2016-04-15 12:39:21,666"
28	"2016-04-15 12:39:22,689"
26	"2016-04-15 12:39:23,657"
24	"2016-04-15 12:39:24,650"
21	"2016-04-15 12:39:25,691"
20	"2016-04-15 12:39:26,678"
18	"2016-04-15 12:39:27,711"
15	"2016-04-15 12:39:28,671"
14	"2016-04-15 12:39:29,665"
13	"2016-04-15 12:39:30,710"
11	"2016-04-15 12:39:31,666"
10	"2016-04-15 12:39:32,720"
8	"2016-04-15 12:39:33,673"
5	"2016-04-15 12:39:34,689"
3	"2016-04-15 12:39:35,726"
1	"2016-04-15 12:39:36,678"
0	"2016-04-15 12:39:37,677"
0	"2016-04-15 12:39:38,665"
0	"2016-04-15 12:39:39,670"
0	"2016-04-15 12:39:40,703"
2	"2016-04-15 12:39:41,680"
6	"2016-04-15 12:39:42,709"
11	"2016-04-15 12:39:43,690"
14	"2016-04-15 12:39:44,688"
16	"2016-04-15 12:39:45,700"
18	"2016-04-15 12:39:46,678"
20	"2016-04-15 12:39:47,690"
23	"2016-04-15 12:39:48,680"
26	"2016-04-15 12:39:49,697"
29	"2016-04-15 12:39:50,678"
32	"2016-04-15 12:39:51,701"
34	"2016-04-15 12:39:52,696"
35	"2016-04-15 12:39:53,693"
35	"2016-04-15 12:39:54,677"
35	"2016-04-15 12:39:55,674"
36	"2016-04-15 12:39:56,673"
37	"2016-04-15 12:39:57,666"
38	"2016-04-15 12:39:58,678"
39	"2016-04-15 12:39:59,670"
40	"2016-04-15 12:40:00,702"
39	"2016-04-15 12:40:01,726"
40	"2016-04-15 12:40:02,709"
41	"2016-04-15 12:40:03,743"
40	"2016-04-15 12:40:04,742"
40	"2016-04-15 12:40:05,750"
40	"2016-04-15 12:40:06,758"
41	"2016-04-15 12:40:07,745"
42	"2016-04-15 12:40:08,737"
43	"2016-04-15 12:40:09,740"
44	"2016-04-15 12:40:10,788"
44	"2016-04-15 12:40:11,768"
45	"2016-04-15 12:40:12,770"
46	"2016-04-15 12:40:13,801"
47	"2016-04-15 12:40:14,759"
46	"2016-04-15 12:40:15,750"
47	"2016-04-15 12:40:16,770"
48	"2016-04-15 12:40:17,769"
49	"2016-04-15 12:40:18,771"
48	"2016-04-15 12:40:19,778"
48	"2016-04-15 12:40:20,789"
48	"2016-04-15 12:40:21,790"
48	"2016-04-15 12:40:22,787"
49	"2016-04-15 12:40:23,781"
49	"2016-04-15 12:40:24,808"
49	"2016-04-15 12:40:25,767"
48	"2016-04-15 12:40:26,796"
47	"2016-04-15 12:40:27,772"
46	"2016-04-15 12:40:28,767"
45	"2016-04-15 12:40:29,806"
45	"2016-04-15 12:40:30,760"
45	"2016-04-15 12:40:31,772"
46	"2016-04-15 12:40:32,810"
45	"2016-04-15 12:40:33,781"
47	"2016-04-15 12:40:34,789"
48	"2016-04-15 12:40:35,781"
49	"2016-04-15 12:40:36,778"
49	"2016-04-15 12:40:37,771"
49	"2016-04-15 12:40:38,797"
48	"2016-04-15 12:40:39,771"
48	"2016-04-15 12:40:40,771"
47	"2016-04-15 12:40:41,807"
46	"2016-04-15 12:40:42,815"
44	"2016-04-15 12:40:43,829"
44	"2016-04-15 12:40:44,809"
44	"2016-04-15 12:40:45,831"
44	"2016-04-15 12:40:46,830"
44	"2016-04-15 12:40:47,809"
44	"2016-04-15 12:40:48,818"
43	"2016-04-15 12:40:49,827"
43	"2016-04-15 12:40:50,824"
42	"2016-04-15 12:40:51,834"
42	"2016-04-15 12:40:52,859"
40	"2016-04-15 12:40:53,832"
39	"2016-04-15 12:40:54,851"
39	"2016-04-15 12:40:55,859"
39	"2016-04-15 12:40:56,841"
38	"2016-04-15 12:40:57,837"
37	"2016-04-15 12:40:58,841"
37	"2016-04-15 12:40:59,875"
36	"2016-04-15 12:41:00,886"
35	"2016-04-15 12:41:01,857"
34	"2016-04-15 12:41:02,852"
33	"2016-04-15 12:41:03,848"
32	"2016-04-15 12:41:04,848"
31	"2016-04-15 12:41:05,867"
31	"2016-04-15 12:41:06,904"
31	"2016-04-15 12:41:07,910"
30	"2016-04-15 12:41:08,918"
29	"2016-04-15 12:41:09,916"
28	"2016-04-15 12:41:10,937"
27	"2016-04-15 12:41:11,896"
25	"2016-04-15 12:41:12,908"
20	"2016-04-15 12:41:13,888"
17	"2016-04-15 12:41:14,914"
16	"2016-04-15 12:41:15,918"
15	"2016-04-15 12:41:16,913"
14	"2016-04-15 12:41:17,896"
14	"2016-04-15 12:41:18,910"
11	"2016-04-15 12:41:19,915"
8	"2016-04-15 12:41:20,899"
5	"2016-04-15 12:41:21,910"
2	"2016-04-15 12:41:22,897"
1	"2016-04-15 12:41:23,921"
0	"2016-04-15 12:41:24,919"
0	"2016-04-15 12:41:25,910"
0	"2016-04-15 12:41:26,935"
0	"2016-04-15 12:41:27,901"
0	"2016-04-15 12:41:28,947"
0	"2016-04-15 12:41:29,947"
0	"2016-04-15 12:41:30,935"
3	"2016-04-15 12:41:31,946"
9	"2016-04-15 12:41:32,938"
16	"2016-04-15 12:41:33,924"
22	"2016-04-15 12:41:34,936"
25	"2016-04-15 12:41:35,957"
27	"2016-04-15 12:41:36,976"
30	"2016-04-15 12:41:37,947"
34	"2016-04-15 12:41:38,950"
38	"2016-04-15 12:41:39,973"
38	"2016-04-15 12:41:40,939"
40	"2016-04-15 12:41:41,930"
39	"2016-04-15 12:41:42,949"
36	"2016-04-15 12:41:43,952"
34	"2016-04-15 12:41:44,939"
33	"2016-04-15 12:41:45,969"
32	"2016-04-15 12:41:46,989"
31	"2016-04-15 12:41:47,995"
32	"2016-04-15 12:41:48,987"
31	"2016-04-15 12:41:49,995"
32	"2016-04-15 12:41:50,989"
33	"2016-04-15 12:41:51,970"
32	"2016-04-15 12:41:53,000"
31	"2016-04-15 12:41:54,029"
30	"2016-04-15 12:41:55,019"
30	"2016-04-15 12:41:56,037"
31	"2016-04-15 12:41:57,036"
31	"2016-04-15 12:41:58,008"
32	"2016-04-15 12:41:59,001"
32	"2016-04-15 12:42:00,017"
33	"2016-04-15 12:42:01,017"
34	"2016-04-15 12:42:02,027"
34	"2016-04-15 12:42:03,029"
36	"2016-04-15 12:42:04,024"
36	"2016-04-15 12:42:05,033"
36	"2016-04-15 12:42:06,018"
36	"2016-04-15 12:42:07,028"
38	"2016-04-15 12:42:08,022"
39	"2016-04-15 12:42:09,017"
39	"2016-04-15 12:42:10,020"
38	"2016-04-15 12:42:11,048"
37	"2016-04-15 12:42:12,042"
35	"2016-04-15 12:42:13,029"
36	"2016-04-15 12:42:14,010"
37	"2016-04-15 12:42:15,030"
41	"2016-04-15 12:42:16,033"
46	"2016-04-15 12:42:17,065"
48	"2016-04-15 12:42:18,039"
48	"2016-04-15 12:42:19,022"
47	"2016-04-15 12:42:20,073"
47	"2016-04-15 12:42:21,058"
47	"2016-04-15 12:42:22,058"
45	"2016-04-15 12:42:23,077"
44	"2016-04-15 12:42:24,096"
43	"2016-04-15 12:42:25,080"
41	"2016-04-15 12:42:26,068"
35	"2016-04-15 12:42:27,088"
30	"2016-04-15 12:42:28,088"
25	"2016-04-15 12:42:29,102"
18	"2016-04-15 12:42:30,105"
11	"2016-04-15 12:42:31,134"
3	"2016-04-15 12:42:32,106"
0	"2016-04-15 12:42:33,094"
0	"2016-04-15 12:42:34,126"
0	"2016-04-15 12:42:35,098"
1	"2016-04-15 12:42:36,098"
2	"2016-04-15 12:42:37,109"
0	"2016-04-15 12:42:38,114"
0	"2016-04-15 12:42:39,096"
0	"2016-04-15 12:42:40,117"
0	"2016-04-15 12:42:41,112"
0	"2016-04-15 12:42:42,099"
0	"2016-04-15 12:42:43,107"
0	"2016-04-15 12:42:44,095"
0	"2016-04-15 12:42:45,108"
0	"2016-04-15 12:42:46,098"
0	"2016-04-15 12:42:47,120"
0	"2016-04-15 12:42:48,117"
0	"2016-04-15 12:42:49,117"
0	"2016-04-15 12:42:50,118"
0	"2016-04-15 12:42:51,140"
0	"2016-04-15 12:42:52,155"
0	"2016-04-15 12:42:53,148"
0	"2016-04-15 12:42:54,189"
0	"2016-04-15 12:42:55,156"
0	"2016-04-15 12:42:56,169"
0	"2016-04-15 12:42:57,200"
0	"2016-04-15 12:42:58,181"
0	"2016-04-15 12:42:59,218"
0	"2016-04-15 12:43:00,214"
0	"2016-04-15 12:43:01,191"
0	"2016-04-15 12:43:02,210"
0	"2016-04-15 12:43:03,216"
0	"2016-04-15 12:43:04,198"
0	"2016-04-15 12:43:05,247"
0	"2016-04-15 12:43:06,220"
0	"2016-04-15 12:43:07,218"
0	"2016-04-15 12:43:08,239"
0	"2016-04-15 12:43:09,231"
0	"2016-04-15 12:43:10,232"
0	"2016-04-15 12:43:11,252"
0	"2016-04-15 12:43:12,230"
0	"2016-04-15 12:43:13,238"
0	"2016-04-15 12:43:14,237"
0	"2016-04-15 12:43:15,247"
0	"2016-04-15 12:43:16,252"
0	"2016-04-15 12:43:17,247"
0	"2016-04-15 12:43:18,245"
0	"2016-04-15 12:43:19,247"
0	"2016-04-15 12:43:20,228"
0	"2016-04-15 12:43:21,246"
0	"2016-04-15 12:43:22,275"
0	"2016-04-15 12:43:23,231"
0	"2016-04-15 12:43:24,235"
0	"2016-04-15 12:43:25,228"
0	"2016-04-15 12:43:26,257"
0	"2016-04-15 12:43:27,247"
0	"2016-04-15 12:43:28,245"
0	"2016-04-15 12:43:29,235"
0	"2016-04-15 12:43:30,228"
0	"2016-04-15 12:43:31,245"
0	"2016-04-15 12:43:32,231"
0	"2016-04-15 12:43:33,247"
0	"2016-04-15 12:43:34,284"
0	"2016-04-15 12:43:35,237"
0	"2016-04-15 12:43:36,238"
0	"2016-04-15 12:43:37,267"
0	"2016-04-15 12:43:38,231"
0	"2016-04-15 12:43:39,247"
2	"2016-04-15 12:43:40,255"
7	"2016-04-15 12:43:41,261"
7	"2016-04-15 12:43:42,263"
10	"2016-04-15 12:43:43,287"
11	"2016-04-15 12:43:44,288"
14	"2016-04-15 12:43:45,250"
17	"2016-04-15 12:43:46,267"
18	"2016-04-15 12:43:47,253"
20	"2016-04-15 12:43:48,287"
22	"2016-04-15 12:43:49,248"
25	"2016-04-15 12:43:50,290"
24	"2016-04-15 12:43:51,288"
25	"2016-04-15 12:43:52,268"
28	"2016-04-15 12:43:53,268"
30	"2016-04-15 12:43:54,317"
30	"2016-04-15 12:43:55,309"
29	"2016-04-15 12:43:56,288"
30	"2016-04-15 12:43:57,308"
32	"2016-04-15 12:43:58,318"
33	"2016-04-15 12:43:59,320"
33	"2016-04-15 12:44:00,296"
34	"2016-04-15 12:44:01,318"
35	"2016-04-15 12:44:02,289"
35	"2016-04-15 12:44:03,296"
37	"2016-04-15 12:44:04,309"
39	"2016-04-15 12:44:05,296"
39	"2016-04-15 12:44:06,328"
38	"2016-04-15 12:44:07,361"
37	"2016-04-15 12:44:08,297"
38	"2016-04-15 12:44:09,332"
39	"2016-04-15 12:44:10,346"
38	"2016-04-15 12:44:11,336"
37	"2016-04-15 12:44:12,338"
35	"2016-04-15 12:44:13,316"
32	"2016-04-15 12:44:14,321"
28	"2016-04-15 12:44:15,320"
23	"2016-04-15 12:44:16,314"
19	"2016-04-15 12:44:17,321"
17	"2016-04-15 12:44:18,316"
15	"2016-04-15 12:44:19,328"
15	"2016-04-15 12:44:20,307"
13	"2016-04-15 12:44:21,345"
9	"2016-04-15 12:44:22,326"
6	"2016-04-15 12:44:23,345"
4	"2016-04-15 12:44:24,320"
3	"2016-04-15 12:44:25,318"
2	"2016-04-15 12:44:26,337"
0	"2016-04-15 12:44:27,336"
0	"2016-04-15 12:44:28,319"
0	"2016-04-15 12:44:29,342"
0	"2016-04-15 12:44:30,338"
2	"2016-04-15 12:44:31,340"
3	"2016-04-15 12:44:32,358"
4	"2016-04-15 12:44:33,368"
6	"2016-04-15 12:44:34,373"
11	"2016-04-15 12:44:35,381"
14	"2016-04-15 12:44:36,378"
16	"2016-04-15 12:44:37,361"
18	"2016-04-15 12:44:38,360"
20	"2016-04-15 12:44:39,360"
22	"2016-04-15 12:44:40,400"
23	"2016-04-15 12:44:41,396"
23	"2016-04-15 12:44:42,397"
24	"2016-04-15 12:44:43,508"
26	"2016-04-15 12:44:44,469"
28	"2016-04-15 12:44:45,498"
30	"2016-04-15 12:44:46,535"
31	"2016-04-15 12:44:47,430"
32	"2016-04-15 12:44:48,438"
31	"2016-04-15 12:44:49,429"
31	"2016-04-15 12:44:50,428"
31	"2016-04-15 12:44:51,514"
32	"2016-04-15 12:44:52,453"
33	"2016-04-15 12:44:53,460"
34	"2016-04-15 12:44:54,481"
35	"2016-04-15 12:44:55,439"
35	"2016-04-15 12:44:56,453"
36	"2016-04-15 12:44:57,452"
35	"2016-04-15 12:44:58,433"
36	"2016-04-15 12:44:59,458"
37	"2016-04-15 12:45:00,452"
37	"2016-04-15 12:45:01,472"
37	"2016-04-15 12:45:02,452"
36	"2016-04-15 12:45:03,443"
35	"2016-04-15 12:45:04,441"
32	"2016-04-15 12:45:05,430"
28	"2016-04-15 12:45:06,444"
23	"2016-04-15 12:45:07,424"
21	"2016-04-15 12:45:08,464"
20	"2016-04-15 12:45:09,434"
21	"2016-04-15 12:45:10,432"
19	"2016-04-15 12:45:11,444"
15	"2016-04-15 12:45:12,452"
11	"2016-04-15 12:45:13,480"
9	"2016-04-15 12:45:14,456"
9	"2016-04-15 12:45:15,467"
9	"2016-04-15 12:45:16,455"
9	"2016-04-15 12:45:17,455"
10	"2016-04-15 12:45:18,464"
9	"2016-04-15 12:45:19,455"
6	"2016-04-15 12:45:20,516"
7	"2016-04-15 12:45:21,485"
11	"2016-04-15 12:45:22,503"
15	"2016-04-15 12:45:23,486"
16	"2016-04-15 12:45:24,515"
14	"2016-04-15 12:45:25,535"
9	"2016-04-15 12:45:26,519"
4	"2016-04-15 12:45:27,516"
0	"2016-04-15 12:45:28,525"
1	"2016-04-15 12:45:29,527"
4	"2016-04-15 12:45:30,513"
9	"2016-04-15 12:45:31,527"
11	"2016-04-15 12:45:32,547"
12	"2016-04-15 12:45:33,547"
14	"2016-04-15 12:45:34,556"
17	"2016-04-15 12:45:35,556"
20	"2016-04-15 12:45:36,535"
22	"2016-04-15 12:45:37,556"
24	"2016-04-15 12:45:38,537"
26	"2016-04-15 12:45:39,545"
26	"2016-04-15 12:45:40,543"
25	"2016-04-15 12:45:41,555"
26	"2016-04-15 12:45:42,548"
25	"2016-04-15 12:45:43,537"
25	"2016-04-15 12:45:44,537"
24	"2016-04-15 12:45:45,526"
23	"2016-04-15 12:45:46,545"
24	"2016-04-15 12:45:47,556"
22	"2016-04-15 12:45:48,572"
14	"2016-04-15 12:45:49,576"
5	"2016-04-15 12:45:50,585"
1	"2016-04-15 12:45:51,556"
2	"2016-04-15 12:45:52,542"
6	"2016-04-15 12:45:53,538"
13	"2016-04-15 12:45:54,533"
18	"2016-04-15 12:45:55,556"
21	"2016-04-15 12:45:56,556"
24	"2016-04-15 12:45:57,558"
26	"2016-04-15 12:45:58,576"
28	"2016-04-15 12:45:59,551"
30	"2016-04-15 12:46:00,594"
33	"2016-04-15 12:46:01,592"
33	"2016-04-15 12:46:02,593"
32	"2016-04-15 12:46:03,613"
31	"2016-04-15 12:46:04,598"
29	"2016-04-15 12:46:05,576"
28	"2016-04-15 12:46:06,586"
27	"2016-04-15 12:46:07,588"
25	"2016-04-15 12:46:08,584"
22	"2016-04-15 12:46:09,624"
21	"2016-04-15 12:46:10,580"
19	"2016-04-15 12:46:11,602"
20	"2016-04-15 12:46:12,612"
22	"2016-04-15 12:46:13,592"
24	"2016-04-15 12:46:14,602"
24	"2016-04-15 12:46:15,629"
23	"2016-04-15 12:46:16,611"
22	"2016-04-15 12:46:17,602"
21	"2016-04-15 12:46:18,593"
15	"2016-04-15 12:46:19,592"
8	"2016-04-15 12:46:20,593"
3	"2016-04-15 12:46:21,622"
0	"2016-04-15 12:46:22,628"
0	"2016-04-15 12:46:23,632"
1	"2016-04-15 12:46:24,681"
3	"2016-04-15 12:46:25,669"
6	"2016-04-15 12:46:26,652"
7	"2016-04-15 12:46:27,640"
7	"2016-04-15 12:46:28,658"
12	"2016-04-15 12:46:29,643"
14	"2016-04-15 12:46:30,631"
14	"2016-04-15 12:46:31,662"
11	"2016-04-15 12:46:32,653"
10	"2016-04-15 12:46:33,664"
10	"2016-04-15 12:46:34,692"
9	"2016-04-15 12:46:35,683"
5	"2016-04-15 12:46:36,658"
0	"2016-04-15 12:46:37,698"
0	"2016-04-15 12:46:38,663"
0	"2016-04-15 12:46:39,653"
0	"2016-04-15 12:46:40,683"
2	"2016-04-15 12:46:41,684"
5	"2016-04-15 12:46:42,691"
12	"2016-04-15 12:46:43,681"
16	"2016-04-15 12:46:44,692"
19	"2016-04-15 12:46:45,692"
22	"2016-04-15 12:46:46,693"
25	"2016-04-15 12:46:47,683"
27	"2016-04-15 12:46:48,721"
28	"2016-04-15 12:46:49,711"
30	"2016-04-15 12:46:50,742"
30	"2016-04-15 12:46:51,761"
29	"2016-04-15 12:46:52,718"
31	"2016-04-15 12:46:53,743"
33	"2016-04-15 12:46:54,754"
35	"2016-04-15 12:46:55,765"
34	"2016-04-15 12:46:56,744"
33	"2016-04-15 12:46:57,743"
33	"2016-04-15 12:46:58,732"
32	"2016-04-15 12:46:59,741"
31	"2016-04-15 12:47:00,725"
30	"2016-04-15 12:47:01,742"
25	"2016-04-15 12:47:02,770"
20	"2016-04-15 12:47:03,783"
12	"2016-04-15 12:47:04,753"
4	"2016-04-15 12:47:05,749"
0	"2016-04-15 12:47:06,744"
3	"2016-04-15 12:47:07,771"
9	"2016-04-15 12:47:08,736"
15	"2016-04-15 12:47:09,748"
20	"2016-04-15 12:47:10,970"
24	"2016-04-15 12:47:11,745"
28	"2016-04-15 12:47:12,751"
32	"2016-04-15 12:47:13,754"
36	"2016-04-15 12:47:14,737"
36	"2016-04-15 12:47:15,727"
36	"2016-04-15 12:47:16,745"
35	"2016-04-15 12:47:17,743"
34	"2016-04-15 12:47:18,756"
34	"2016-04-15 12:47:19,752"
33	"2016-04-15 12:47:20,779"
29	"2016-04-15 12:47:21,760"
25	"2016-04-15 12:47:22,760"
19	"2016-04-15 12:47:23,779"
11	"2016-04-15 12:47:24,747"
4	"2016-04-15 12:47:25,747"
1	"2016-04-15 12:47:26,771"
2	"2016-04-15 12:47:27,740"
4	"2016-04-15 12:47:28,750"
7	"2016-04-15 12:47:29,781"
11	"2016-04-15 12:47:30,742"
15	"2016-04-15 12:47:31,752"
19	"2016-04-15 12:47:32,751"
26	"2016-04-15 12:47:33,769"
33	"2016-04-15 12:47:34,752"
35	"2016-04-15 12:47:35,742"
35	"2016-04-15 12:47:36,752"
36	"2016-04-15 12:47:37,739"
37	"2016-04-15 12:47:38,752"
38	"2016-04-15 12:47:39,737"
38	"2016-04-15 12:47:40,739"
38	"2016-04-15 12:47:41,748"
37	"2016-04-15 12:47:42,800"
36	"2016-04-15 12:47:43,842"
34	"2016-04-15 12:47:44,791"
33	"2016-04-15 12:47:45,820"
32	"2016-04-15 12:47:46,812"
31	"2016-04-15 12:47:47,820"
32	"2016-04-15 12:47:48,811"
32	"2016-04-15 12:47:49,800"
31	"2016-04-15 12:47:50,811"
30	"2016-04-15 12:47:51,812"
30	"2016-04-15 12:47:52,798"
30	"2016-04-15 12:47:53,802"
29	"2016-04-15 12:47:54,804"
28	"2016-04-15 12:47:55,791"
26	"2016-04-15 12:47:56,799"
21	"2016-04-15 12:47:57,819"
14	"2016-04-15 12:47:58,826"
9	"2016-04-15 12:47:59,809"
8	"2016-04-15 12:48:00,796"
12	"2016-04-15 12:48:01,808"
16	"2016-04-15 12:48:02,854"
19	"2016-04-15 12:48:03,820"
20	"2016-04-15 12:48:04,796"
22	"2016-04-15 12:48:05,821"
24	"2016-04-15 12:48:06,810"
26	"2016-04-15 12:48:07,871"
28	"2016-04-15 12:48:08,799"
28	"2016-04-15 12:48:09,803"
28	"2016-04-15 12:48:10,792"
29	"2016-04-15 12:48:11,796"
28	"2016-04-15 12:48:12,823"
27	"2016-04-15 12:48:13,839"
27	"2016-04-15 12:48:14,808"
27	"2016-04-15 12:48:15,808"
26	"2016-04-15 12:48:16,850"
26	"2016-04-15 12:48:17,874"
26	"2016-04-15 12:48:18,852"
26	"2016-04-15 12:48:19,838"
25	"2016-04-15 12:48:20,853"
23	"2016-04-15 12:48:21,861"
23	"2016-04-15 12:48:22,852"
24	"2016-04-15 12:48:23,930"
23	"2016-04-15 12:48:24,860"
22	"2016-04-15 12:48:25,839"
20	"2016-04-15 12:48:26,846"
18	"2016-04-15 12:48:27,866"
17	"2016-04-15 12:48:28,951"
17	"2016-04-15 12:48:29,870"
12	"2016-04-15 12:48:30,862"
9	"2016-04-15 12:48:31,883"
10	"2016-04-15 12:48:32,910"
12	"2016-04-15 12:48:33,925"
14	"2016-04-15 12:48:34,919"
17	"2016-04-15 12:48:35,884"
16	"2016-04-15 12:48:36,879"
15	"2016-04-15 12:48:37,921"
11	"2016-04-15 12:48:38,928"
7	"2016-04-15 12:48:39,919"
4	"2016-04-15 12:48:40,918"
1	"2016-04-15 12:48:41,910"
0	"2016-04-15 12:48:42,951"
0	"2016-04-15 12:48:43,932"
0	"2016-04-15 12:48:44,933"
1	"2016-04-15 12:48:45,927"
2	"2016-04-15 12:48:46,980"
5	"2016-04-15 12:48:47,934"
8	"2016-04-15 12:48:48,968"
12	"2016-04-15 12:48:49,970"
16	"2016-04-15 12:48:50,991"
19	"2016-04-15 12:48:51,985"
20	"2016-04-15 12:48:53,029"
20	"2016-04-15 12:48:54,000"
21	"2016-04-15 12:48:55,294"
21	"2016-04-15 12:48:56,581"
21	"2016-04-15 12:48:57,185"
21	"2016-04-15 12:48:58,022"
20	"2016-04-15 12:48:59,021"
21	"2016-04-15 12:48:59,996"
22	"2016-04-15 12:49:01,025"
21	"2016-04-15 12:49:02,010"
21	"2016-04-15 12:49:03,025"
19	"2016-04-15 12:49:04,029"
19	"2016-04-15 12:49:05,081"
20	"2016-04-15 12:49:06,065"
23	"2016-04-15 12:49:07,098"
24	"2016-04-15 12:49:08,058"
25	"2016-04-15 12:49:09,054"
26	"2016-04-15 12:49:10,043"
27	"2016-04-15 12:49:11,050"
26	"2016-04-15 12:49:12,045"
25	"2016-04-15 12:49:13,073"
24	"2016-04-15 12:49:14,071"
24	"2016-04-15 12:49:15,103"
23	"2016-04-15 12:49:16,063"
22	"2016-04-15 12:49:17,079"
21	"2016-04-15 12:49:18,082"
21	"2016-04-15 12:49:19,081"
20	"2016-04-15 12:49:20,081"
19	"2016-04-15 12:49:21,063"
19	"2016-04-15 12:49:22,063"
20	"2016-04-15 12:49:23,070"
23	"2016-04-15 12:49:24,072"
24	"2016-04-15 12:49:25,102"
25	"2016-04-15 12:49:26,103"
24	"2016-04-15 12:49:27,113"
24	"2016-04-15 12:49:28,108"
24	"2016-04-15 12:49:29,100"
27	"2016-04-15 12:49:30,088"
32	"2016-04-15 12:49:31,133"
36	"2016-04-15 12:49:32,166"
37	"2016-04-15 12:49:33,107"
36	"2016-04-15 12:49:34,350"
36	"2016-04-15 12:49:35,240"
34	"2016-04-15 12:49:37,817"
35	"2016-04-15 12:49:37,817"
33	"2016-04-15 12:49:38,298"
33	"2016-04-15 12:49:39,112"
32	"2016-04-15 12:49:40,101"
32	"2016-04-15 12:49:41,144"
33	"2016-04-15 12:49:42,122"
34	"2016-04-15 12:49:43,161"
37	"2016-04-15 12:49:44,147"
37	"2016-04-15 12:49:45,201"
36	"2016-04-15 12:49:46,317"
36	"2016-04-15 12:49:47,102"
35	"2016-04-15 12:49:48,111"
35	"2016-04-15 12:49:49,088"
34	"2016-04-15 12:49:50,109"
33	"2016-04-15 12:49:51,110"
32	"2016-04-15 12:49:52,100"
30	"2016-04-15 12:49:53,108"
26	"2016-04-15 12:49:54,111"
21	"2016-04-15 12:49:55,118"
15	"2016-04-15 12:49:56,113"
8	"2016-04-15 12:49:57,108"
3	"2016-04-15 12:49:58,131"
0	"2016-04-15 12:49:59,130"
0	"2016-04-15 12:50:00,121"
0	"2016-04-15 12:50:01,131"
0	"2016-04-15 12:50:02,161"
1	"2016-04-15 12:50:03,129"
5	"2016-04-15 12:50:04,171"
9	"2016-04-15 12:50:05,171"
12	"2016-04-15 12:50:06,183"
14	"2016-04-15 12:50:07,161"
16	"2016-04-15 12:50:08,183"
17	"2016-04-15 12:50:09,200"
18	"2016-04-15 12:50:10,190"
20	"2016-04-15 12:50:11,171"
24	"2016-04-15 12:50:12,163"
28	"2016-04-15 12:50:13,179"
32	"2016-04-15 12:50:14,172"
33	"2016-04-15 12:50:15,175"
32	"2016-04-15 12:50:16,202"
31	"2016-04-15 12:50:17,191"
31	"2016-04-15 12:50:18,190"
31	"2016-04-15 12:50:19,190"
30	"2016-04-15 12:50:20,171"
26	"2016-04-15 12:50:21,190"
17	"2016-04-15 12:50:22,182"
7	"2016-04-15 12:50:23,213"
2	"2016-04-15 12:50:24,183"
3	"2016-04-15 12:50:25,191"
8	"2016-04-15 12:50:26,185"
14	"2016-04-15 12:50:27,212"
20	"2016-04-15 12:50:28,187"
25	"2016-04-15 12:50:29,207"
30	"2016-04-15 12:50:30,211"
34	"2016-04-15 12:50:31,191"
36	"2016-04-15 12:50:32,171"
35	"2016-04-15 12:50:33,191"
34	"2016-04-15 12:50:34,191"
33	"2016-04-15 12:50:35,191"
31	"2016-04-15 12:50:36,213"
31	"2016-04-15 12:50:37,193"
29	"2016-04-15 12:50:38,207"
28	"2016-04-15 12:50:39,181"
